country,city,date,latitude,longitude,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,wind_speed_10m_max,et0_fao_evapotranspiration
Dominican Republic, Santo Domingo,2020-06-16 00:00:00+00:00,18.4861,-69.9312,29.857,24.407,26.944502,35.076733,29.49414,31.96656,2.6999998,14.565548,4.814712
Dominican Republic, Santo Domingo,2020-06-17 00:00:00+00:00,18.4861,-69.9312,29.607,23.557001,26.771582,35.004726,28.124435,31.654875,7.3999996,13.281023,4.472895
Dominican Republic, Santo Domingo,2020-06-18 00:00:00+00:00,18.4861,-69.9312,29.707,23.907,26.704918,35.361923,27.702543,31.204659,3.7999997,15.273505,4.74869
Dominican Republic, Santo Domingo,2020-06-19 00:00:00+00:00,18.4861,-69.9312,30.057001,23.757,26.725748,36.308083,28.263939,31.816504,2.8999996,16.299694,5.155307
Dominican Republic, Santo Domingo,2020-06-20 00:00:00+00:00,18.4861,-69.9312,30.107,24.707,27.2695,35.308884,29.16137,32.15352,0.8000001,15.30741,5.0089064
Dominican Republic, Santo Domingo,2020-06-21 00:00:00+00:00,18.4861,-69.9312,30.157,24.457,27.177835,35.99333,28.428616,32.18732,2.4,15.0038395,4.621375
Dominican Republic, Santo Domingo,2020-06-22 00:00:00+00:00,18.4861,-69.9312,31.007,25.657,28.071587,36.62691,30.576256,33.44228,0.4,18.79255,5.087582
Dominican Republic, Santo Domingo,2020-06-23 00:00:00+00:00,18.4861,-69.9312,32.206997,25.407,28.207003,38.409096,29.826515,33.246296,0.1,19.174856,5.2276516
Dominican Republic, Santo Domingo,2020-06-24 00:00:00+00:00,18.4861,-69.9312,32.507,24.857,27.827833,37.045147,27.886295,31.788908,0.6,14.336861,5.2142115
Dominican Republic, Santo Domingo,2020-06-25 00:00:00+00:00,18.4861,-69.9312,30.357,22.557001,26.61325,35.457428,24.988728,30.613073,9.599999,18.089775,4.915369
Dominican Republic, Santo Domingo,2020-06-26 00:00:00+00:00,18.4861,-69.9312,32.156998,23.807001,26.850748,36.58998,27.303217,30.928072,4.3999996,16.610792,4.7389636
Dominican Republic, Santo Domingo,2020-06-27 00:00:00+00:00,18.4861,-69.9312,32.007,25.107,27.834085,37.90805,28.737804,31.84572,0.4,18.043148,5.339691
Dominican Republic, Santo Domingo,2020-06-28 00:00:00+00:00,18.4861,-69.9312,30.357,25.257,27.70283,36.306816,29.086422,32.209736,1.9,14.044615,4.438126
Dominican Republic, Santo Domingo,2020-06-29 00:00:00+00:00,18.4861,-69.9312,30.807001,24.057001,26.463251,36.039726,28.211376,31.297606,6.2999997,17.068707,4.2838936
Dominican Republic, Santo Domingo,2020-06-30 00:00:00+00:00,18.4861,-69.9312,29.607,23.307001,26.250755,35.325153,26.820398,30.379211,1.2,13.722565,4.781472
Dominican Republic, Santo Domingo,2020-07-01 00:00:00+00:00,18.4861,-69.9312,29.307001,23.757,26.490334,35.194603,27.828247,31.091722,2.3999999,13.397612,4.5734296
Dominican Republic, Santo Domingo,2020-07-02 00:00:00+00:00,18.4861,-69.9312,28.957,24.407,26.679916,34.83431,28.75407,31.638659,6.6999993,11.620809,3.9727163
Dominican Republic, Santo Domingo,2020-07-03 00:00:00+00:00,18.4861,-69.9312,30.057001,23.857,26.923668,36.04147,28.289555,32.273243,0.4,14.336861,4.724141
Dominican Republic, Santo Domingo,2020-07-04 00:00:00+00:00,18.4861,-69.9312,30.257,23.907,27.265333,36.22663,29.581993,33.080753,2.9,12.738099,4.9465523
Dominican Republic, Santo Domingo,2020-07-05 00:00:00+00:00,18.4861,-69.9312,30.307001,24.357,27.079918,36.25784,29.0652,32.527912,2.8999999,13.849476,4.445848
Dominican Republic, Santo Domingo,2020-07-06 00:00:00+00:00,18.4861,-69.9312,29.807001,24.057001,26.842422,35.72108,28.479668,31.835152,2.8999999,12.313894,4.658336
Dominican Republic, Santo Domingo,2020-07-07 00:00:00+00:00,18.4861,-69.9312,32.507,25.357,27.788252,37.82754,28.440018,31.80162,4.7,20.16,4.792151
Dominican Republic, Santo Domingo,2020-07-08 00:00:00+00:00,18.4861,-69.9312,29.557001,24.457,25.979914,35.313915,28.381783,30.639963,15.5,14.917212,3.4250975
Dominican Republic, Santo Domingo,2020-07-09 00:00:00+00:00,18.4861,-69.9312,29.607,24.607,26.788254,34.53311,29.826435,32.086594,2.6999996,20.240198,4.185848
Dominican Republic, Santo Domingo,2020-07-10 00:00:00+00:00,18.4861,-69.9312,30.357,24.257,27.061167,35.809166,29.103943,32.14519,4.2,13.979872,4.6800966
Dominican Republic, Santo Domingo,2020-07-11 00:00:00+00:00,18.4861,-69.9312,30.257,24.307001,27.067415,34.882465,28.322578,31.41773,1.5000001,16.87398,4.7622857
Dominican Republic, Santo Domingo,2020-07-12 00:00:00+00:00,18.4861,-69.9312,31.757,23.757,27.136168,36.197914,26.911478,30.930384,0.2,19.376562,5.1685224
Dominican Republic, Santo Domingo,2020-07-13 00:00:00+00:00,18.4861,-69.9312,30.457,24.657,27.552835,36.796005,30.06416,33.19514,2.7000003,13.783817,4.6476755
Dominican Republic, Santo Domingo,2020-07-14 00:00:00+00:00,18.4861,-69.9312,30.557001,25.307001,27.865335,36.14554,30.149109,33.327255,1.5000001,14.277983,4.6804676
Dominican Republic, Santo Domingo,2020-07-15 00:00:00+00:00,18.4861,-69.9312,31.107,24.707,27.538248,36.37744,29.259716,32.438972,3.0999997,17.0763,4.582167
Dominican Republic, Santo Domingo,2020-07-16 00:00:00+00:00,18.4861,-69.9312,30.057001,23.857,26.721582,35.2427,27.432875,30.893698,2.1,13.849476,4.4398856
Dominican Republic, Santo Domingo,2020-07-17 00:00:00+00:00,18.4861,-69.9312,29.457,23.707,26.534088,35.3262,27.870972,31.155378,3.6000001,14.264361,4.5903425
Dominican Republic, Santo Domingo,2020-07-18 00:00:00+00:00,18.4861,-69.9312,31.207,24.007,27.077833,36.35482,28.10566,31.63061,2.0000002,14.618837,5.00346
Dominican Republic, Santo Domingo,2020-07-19 00:00:00+00:00,18.4861,-69.9312,27.657,23.607,25.702833,33.28489,27.907192,30.493711,11.000002,13.684735,3.3048005
Dominican Republic, Santo Domingo,2020-07-20 00:00:00+00:00,18.4861,-69.9312,30.557001,24.307001,27.01117,35.496635,28.039707,31.206564,1.6000001,15.03835,4.9242754
Dominican Republic, Santo Domingo,2020-07-21 00:00:00+00:00,18.4861,-69.9312,29.957,24.507,27.215332,35.793667,28.314495,31.749113,2.9999998,13.392774,4.425234
Dominican Republic, Santo Domingo,2020-07-22 00:00:00+00:00,18.4861,-69.9312,28.807001,23.607,26.029917,33.965244,27.217825,30.426699,5.2000003,14.145756,3.4669662
Dominican Republic, Santo Domingo,2020-07-23 00:00:00+00:00,18.4861,-69.9312,29.757,23.557001,26.050753,35.201244,26.822435,30.065514,5.899999,16.08761,3.810199
Dominican Republic, Santo Domingo,2020-07-24 00:00:00+00:00,18.4861,-69.9312,29.657,23.057001,26.077835,34.90184,26.54976,30.329216,6.5999994,15.496736,3.929839
Dominican Republic, Santo Domingo,2020-07-25 00:00:00+00:00,18.4861,-69.9312,31.507,24.507,27.309088,38.413723,28.502644,31.993856,4.4999995,13.397612,4.607305
Dominican Republic, Santo Domingo,2020-07-26 00:00:00+00:00,18.4861,-69.9312,30.557001,24.057001,26.663248,35.838894,27.096252,30.723295,1.9000001,15.941944,4.0290923
Dominican Republic, Santo Domingo,2020-07-27 00:00:00+00:00,18.4861,-69.9312,31.007,24.607,27.127836,35.373035,27.946247,30.584444,1.1,18.11841,4.7283044
Dominican Republic, Santo Domingo,2020-07-28 00:00:00+00:00,18.4861,-69.9312,32.406998,24.657,27.654915,36.773495,27.064629,30.655975,2.3,21.434364,5.525114
Dominican Republic, Santo Domingo,2020-07-29 00:00:00+00:00,18.4861,-69.9312,32.956997,25.157,28.098663,34.94776,28.155754,30.272139,0.0,31.559088,5.961892
Dominican Republic, Santo Domingo,2020-07-30 00:00:00+00:00,18.4861,-69.9312,29.707,24.657,26.452837,34.929195,27.107811,29.15611,12.299999,30.633865,3.127048
Dominican Republic, Santo Domingo,2020-07-31 00:00:00+00:00,18.4861,-69.9312,28.457,25.257,26.602829,33.289703,26.737782,30.152857,18.999998,35.74711,3.0215385
Dominican Republic, Santo Domingo,2020-08-01 00:00:00+00:00,18.4861,-69.9312,29.457,25.107,27.13825,34.621822,30.535275,32.443626,5.5,16.08761,4.367482
Dominican Republic, Santo Domingo,2020-08-02 00:00:00+00:00,18.4861,-69.9312,29.757,24.257,26.854918,36.467003,29.470764,32.393154,2.0000002,13.608762,4.5779223
Dominican Republic, Santo Domingo,2020-08-03 00:00:00+00:00,18.4861,-69.9312,29.557001,24.607,27.079916,35.43717,29.935062,32.336735,4.9,15.077082,4.4400005
Dominican Republic, Santo Domingo,2020-08-04 00:00:00+00:00,18.4861,-69.9312,29.907,24.907,27.244501,36.64582,30.117374,32.60613,6.5999994,16.199999,4.540382
Dominican Republic, Santo Domingo,2020-08-05 00:00:00+00:00,18.4861,-69.9312,30.107,24.007,26.861166,36.350193,27.972244,31.962267,0.70000005,10.931203,4.691047
Dominican Republic, Santo Domingo,2020-08-06 00:00:00+00:00,18.4861,-69.9312,29.707,24.307001,27.01117,35.639893,28.232113,31.588049,2.2,13.0447235,4.60016
Dominican Republic, Santo Domingo,2020-08-07 00:00:00+00:00,18.4861,-69.9312,30.157,23.707,26.938253,36.850517,27.654146,31.660433,0.2,11.525623,5.0921097
Dominican Republic, Santo Domingo,2020-08-08 00:00:00+00:00,18.4861,-69.9312,30.457,25.157,27.517418,36.956497,29.01752,32.59612,1.6,13.684735,4.744149
Dominican Republic, Santo Domingo,2020-08-09 00:00:00+00:00,18.4861,-69.9312,31.457,24.957,27.869501,37.775066,28.778011,32.637554,1.7,15.9134655,5.0113006
Dominican Republic, Santo Domingo,2020-08-10 00:00:00+00:00,18.4861,-69.9312,32.007,25.207,27.88825,36.45626,28.716488,31.851843,0.4,15.546833,5.3228607
Dominican Republic, Santo Domingo,2020-08-11 00:00:00+00:00,18.4861,-69.9312,30.207,24.857,27.463251,36.0285,29.074478,31.85685,2.6,13.049689,4.7735515
Dominican Republic, Santo Domingo,2020-08-12 00:00:00+00:00,18.4861,-69.9312,31.057001,24.507,27.511171,37.45005,28.46819,32.039974,0.5,13.1041975,5.001717
Dominican Republic, Santo Domingo,2020-08-13 00:00:00+00:00,18.4861,-69.9312,31.207,25.307001,27.94242,36.780384,29.669521,32.22629,2.5,19.681828,4.769741
Dominican Republic, Santo Domingo,2020-08-14 00:00:00+00:00,18.4861,-69.9312,30.807001,25.007,27.22992,35.812626,28.64006,31.462837,4.2000003,17.163355,4.3539114
Dominican Republic, Santo Domingo,2020-08-15 00:00:00+00:00,18.4861,-69.9312,30.057001,24.807001,26.932005,35.0963,28.278458,31.046408,3.4000003,18.25026,4.207778
Dominican Republic, Santo Domingo,2020-08-16 00:00:00+00:00,18.4861,-69.9312,30.807001,24.107,27.232004,37.327564,27.891525,31.73873,0.0,14.869351,5.253858
Dominican Republic, Santo Domingo,2020-08-17 00:00:00+00:00,18.4861,-69.9312,30.557001,24.907,27.577833,37.226543,29.369614,32.9383,0.9000001,13.684735,4.479661
Dominican Republic, Santo Domingo,2020-08-18 00:00:00+00:00,18.4861,-69.9312,30.557001,24.957,27.652832,37.743023,29.148129,32.879925,2.8999996,18.59845,4.883802
Dominican Republic, Santo Domingo,2020-08-19 00:00:00+00:00,18.4861,-69.9312,30.107,24.457,27.29658,36.386986,28.855515,32.305294,3.4999995,15.9134655,4.430123
Dominican Republic, Santo Domingo,2020-08-20 00:00:00+00:00,18.4861,-69.9312,30.307001,24.657,27.294504,35.550293,29.300121,32.368824,1.3000001,13.392774,4.5840354
Dominican Republic, Santo Domingo,2020-08-21 00:00:00+00:00,18.4861,-69.9312,31.507,24.457,27.263252,37.261723,27.885586,31.534094,5.2,20.49156,4.1403117
Dominican Republic, Santo Domingo,2020-08-22 00:00:00+00:00,18.4861,-69.9312,30.857,24.407,26.848665,34.07149,26.88591,29.753166,2.6999998,30.599998,3.912237
Dominican Republic, Santo Domingo,2020-08-23 00:00:00+00:00,18.4861,-69.9312,27.057001,24.457,25.47367,31.57618,23.280657,28.442743,188.49998,52.708965,1.385268
Dominican Republic, Santo Domingo,2020-08-24 00:00:00+00:00,18.4861,-69.9312,30.757,24.607,26.654917,37.693645,28.90165,31.722162,6.8999996,13.392774,4.3932157
Dominican Republic, Santo Domingo,2020-08-25 00:00:00+00:00,18.4861,-69.9312,29.157,23.757,26.277834,34.69188,26.7091,30.264002,0.8,15.5843,4.66897
Dominican Republic, Santo Domingo,2020-08-26 00:00:00+00:00,18.4861,-69.9312,29.507,24.507,26.82992,36.285892,30.01941,32.701145,3.3999996,12.538134,4.487098
Dominican Republic, Santo Domingo,2020-08-27 00:00:00+00:00,18.4861,-69.9312,30.607,24.507,27.37367,37.19965,28.894466,32.853657,0.5,12.7279215,4.6905966
Dominican Republic, Santo Domingo,2020-08-28 00:00:00+00:00,18.4861,-69.9312,31.457,25.807001,28.02992,38.31656,29.350063,32.68911,0.4,17.174677,4.8558135
Dominican Republic, Santo Domingo,2020-08-29 00:00:00+00:00,18.4861,-69.9312,31.557001,25.007,27.852835,38.636616,29.264294,33.003563,0.2,14.565548,5.2024145
Dominican Republic, Santo Domingo,2020-08-30 00:00:00+00:00,18.4861,-69.9312,31.157,24.757,27.338251,37.327827,28.51371,32.11805,1.4000001,15.39184,4.74969
Dominican Republic, Santo Domingo,2020-08-31 00:00:00+00:00,18.4861,-69.9312,31.357,25.107,27.290335,36.549667,28.35278,31.422417,3.7,19.09358,3.881492
Dominican Republic, Santo Domingo,2020-09-01 00:00:00+00:00,18.4861,-69.9312,29.757,24.807001,26.19867,35.175312,28.335217,30.623795,8.299999,16.87398,2.7793765
Dominican Republic, Santo Domingo,2020-09-02 00:00:00+00:00,18.4861,-69.9312,29.607,23.857,25.81742,36.73863,27.276514,30.78788,14.299999,16.327497,3.6460595
Dominican Republic, Santo Domingo,2020-09-03 00:00:00+00:00,18.4861,-69.9312,28.807001,23.207,25.5945,34.818317,26.776463,30.205711,6.299999,13.138765,3.5902495
Dominican Republic, Santo Domingo,2020-09-04 00:00:00+00:00,18.4861,-69.9312,28.057001,23.557001,25.350754,33.09809,26.530388,29.544722,10.8,13.979871,2.713293
Dominican Republic, Santo Domingo,2020-09-05 00:00:00+00:00,18.4861,-69.9312,29.857,23.957,26.211168,36.41391,26.686516,30.45195,3.8999996,17.015474,4.2498145
Dominican Republic, Santo Domingo,2020-09-06 00:00:00+00:00,18.4861,-69.9312,29.707,24.507,26.765337,36.854767,29.12984,31.911009,2.5000002,12.783802,4.2952123
Dominican Republic, Santo Domingo,2020-09-07 00:00:00+00:00,18.4861,-69.9312,28.857,24.157,26.56742,35.071774,28.57838,31.686216,1.9000001,10.691453,4.2786894
Dominican Republic, Santo Domingo,2020-09-08 00:00:00+00:00,18.4861,-69.9312,28.957,23.607,26.415335,35.41556,29.059357,31.908728,0.9,13.104198,4.2019773
Dominican Republic, Santo Domingo,2020-09-09 00:00:00+00:00,18.4861,-69.9312,29.857,23.757,26.440338,36.52554,29.443249,31.991407,3.6,12.964998,4.121393
Dominican Republic, Santo Domingo,2020-09-10 00:00:00+00:00,18.4861,-69.9312,29.707,24.157,26.579918,35.978554,29.430767,32.02813,3.2999995,12.55879,4.216727
Dominican Republic, Santo Domingo,2020-09-11 00:00:00+00:00,18.4861,-69.9312,29.857,24.107,26.565332,35.389107,28.056843,31.227922,1.2,10.948973,4.2518573
Dominican Republic, Santo Domingo,2020-09-12 00:00:00+00:00,18.4861,-69.9312,29.207,23.307001,26.309084,35.13006,27.324324,31.25545,2.1999998,12.496718,4.449622
Dominican Republic, Santo Domingo,2020-09-13 00:00:00+00:00,18.4861,-69.9312,28.907,23.607,26.17575,34.94055,28.40062,31.637415,2.9,13.246826,4.069002
Dominican Republic, Santo Domingo,2020-09-14 00:00:00+00:00,18.4861,-69.9312,29.257,24.007,26.065332,36.231037,28.878307,32.0657,5.6999993,10.233123,3.380569
Dominican Republic, Santo Domingo,2020-09-15 00:00:00+00:00,18.4861,-69.9312,30.207,24.107,26.673668,36.881336,29.048298,32.315525,3.1,11.090103,4.319682
Dominican Republic, Santo Domingo,2020-09-16 00:00:00+00:00,18.4861,-69.9312,29.607,23.857,26.61325,35.994778,28.682045,32.17107,2.7,11.966954,4.4847355
Dominican Republic, Santo Domingo,2020-09-17 00:00:00+00:00,18.4861,-69.9312,31.057001,23.957,27.159086,37.955605,28.47033,32.84893,0.8,9.007196,4.7316494
Dominican Republic, Santo Domingo,2020-09-18 00:00:00+00:00,18.4861,-69.9312,31.407,24.407,27.536163,36.93547,27.851467,31.791098,1.4000001,15.141414,4.7822533
Dominican Republic, Santo Domingo,2020-09-19 00:00:00+00:00,18.4861,-69.9312,31.007,24.007,27.011168,36.030865,27.957932,31.573402,1.0,11.966953,4.4546876
Dominican Republic, Santo Domingo,2020-09-20 00:00:00+00:00,18.4861,-69.9312,29.807001,22.607,26.669502,36.177994,26.935677,31.76819,0.4,12.661564,4.4811726
Dominican Republic, Santo Domingo,2020-09-21 00:00:00+00:00,18.4861,-69.9312,29.457,22.807001,26.411165,35.914055,26.505253,31.445175,0.0,14.494192,4.7781725
Dominican Republic, Santo Domingo,2020-09-22 00:00:00+00:00,18.4861,-69.9312,30.557001,25.207,27.467417,34.313614,29.944439,32.07749,0.0,20.519999,4.68264
Dominican Republic, Santo Domingo,2020-09-23 00:00:00+00:00,18.4861,-69.9312,29.607,24.107,26.6445,35.764133,29.637218,31.970297,2.8000002,15.496736,3.4351387
Dominican Republic, Santo Domingo,2020-09-24 00:00:00+00:00,18.4861,-69.9312,30.207,24.057001,27.09867,37.17038,29.637459,33.170475,1.2000002,12.261157,4.355866
Dominican Republic, Santo Domingo,2020-09-25 00:00:00+00:00,18.4861,-69.9312,30.707,24.657,27.234083,36.928303,29.77663,33.1069,2.3,13.281023,4.4360948
Dominican Republic, Santo Domingo,2020-09-26 00:00:00+00:00,18.4861,-69.9312,30.557001,24.057001,26.846582,36.729855,28.439262,31.790146,2.9,12.371645,4.3870964
Dominican Republic, Santo Domingo,2020-09-27 00:00:00+00:00,18.4861,-69.9312,31.357,23.657,26.950752,35.912758,27.25623,30.801672,0.4,13.755579,4.7214556
Dominican Republic, Santo Domingo,2020-09-28 00:00:00+00:00,18.4861,-69.9312,30.657,23.357,26.265337,36.159405,26.510317,30.268358,6.2999997,21.710716,3.8026228
Dominican Republic, Santo Domingo,2020-09-29 00:00:00+00:00,18.4861,-69.9312,29.607,23.457,25.521584,34.654686,27.311968,30.085161,8.799999,20.696087,2.8956988
Dominican Republic, Santo Domingo,2020-09-30 00:00:00+00:00,18.4861,-69.9312,28.907,23.807001,25.490332,34.64446,28.487427,30.533503,9.200001,14.81259,2.7641203
Dominican Republic, Santo Domingo,2020-10-01 00:00:00+00:00,18.4861,-69.9312,30.357,24.207,26.448668,36.44788,27.502594,30.911375,5.6,17.651016,3.8354976
Dominican Republic, Santo Domingo,2020-10-02 00:00:00+00:00,18.4861,-69.9312,30.557001,23.807001,26.207003,35.355606,27.797115,30.384552,5.3999996,19.48661,4.1858697
Dominican Republic, Santo Domingo,2020-10-03 00:00:00+00:00,18.4861,-69.9312,26.357,23.357,24.85283,31.512463,26.467007,29.114107,9.899999,15.745627,2.6030512
Dominican Republic, Santo Domingo,2020-10-04 00:00:00+00:00,18.4861,-69.9312,27.207,23.357,25.1445,31.411953,27.804909,29.85183,6.899999,9.220499,2.2943144
Dominican Republic, Santo Domingo,2020-10-05 00:00:00+00:00,18.4861,-69.9312,28.607,22.707,25.342413,33.503128,25.741636,29.622488,2.3,13.896187,3.3000393
Dominican Republic, Santo Domingo,2020-10-06 00:00:00+00:00,18.4861,-69.9312,30.007,23.307001,26.148668,34.311996,26.81363,30.799637,6.1999993,14.512064,3.9676337
Dominican Republic, Santo Domingo,2020-10-07 00:00:00+00:00,18.4861,-69.9312,28.307001,22.607,25.159086,32.704384,25.025465,28.848993,3.2,17.811815,3.7909071
Dominican Republic, Santo Domingo,2020-10-08 00:00:00+00:00,18.4861,-69.9312,28.007,23.257,25.31533,34.095234,28.273212,30.682764,8.200001,9.931042,3.3571494
Dominican Republic, Santo Domingo,2020-10-09 00:00:00+00:00,18.4861,-69.9312,29.807001,23.257,26.400751,36.818657,27.439795,32.083652,1.5,10.990322,4.3500876
Dominican Republic, Santo Domingo,2020-10-10 00:00:00+00:00,18.4861,-69.9312,31.107,24.107,27.16742,36.433033,28.092518,32.21219,1.7,12.015589,4.171363
Dominican Republic, Santo Domingo,2020-10-11 00:00:00+00:00,18.4861,-69.9312,29.207,24.807001,26.502832,35.445175,28.888645,31.339203,3.5,15.188415,3.1606288
Dominican Republic, Santo Domingo,2020-10-12 00:00:00+00:00,18.4861,-69.9312,29.607,24.107,26.467415,35.682243,29.466797,32.065113,2.0000002,12.245293,3.6988683
Dominican Republic, Santo Domingo,2020-10-13 00:00:00+00:00,18.4861,-69.9312,29.707,23.807001,26.521585,35.900368,28.504627,31.872871,0.6,12.413477,3.835961
Dominican Republic, Santo Domingo,2020-10-14 00:00:00+00:00,18.4861,-69.9312,29.007,23.757,26.38825,35.71716,28.345684,31.845388,1.4000001,11.246759,3.881784
Dominican Republic, Santo Domingo,2020-10-15 00:00:00+00:00,18.4861,-69.9312,29.557001,23.557001,26.0195,36.47289,28.292473,31.441309,8.700001,11.542478,3.5954654
Dominican Republic, Santo Domingo,2020-10-16 00:00:00+00:00,18.4861,-69.9312,28.757,24.057001,25.704918,33.961605,27.660038,29.860502,8.6,17.651016,3.073893
Dominican Republic, Santo Domingo,2020-10-17 00:00:00+00:00,18.4861,-69.9312,27.957,23.307001,25.194498,32.815987,27.014835,29.5942,15.999999,14.182355,2.5072684
Dominican Republic, Santo Domingo,2020-10-18 00:00:00+00:00,18.4861,-69.9312,29.307001,23.007,25.534086,36.304695,26.582367,30.305105,5.7999997,13.584932,3.6780894
Dominican Republic, Santo Domingo,2020-10-19 00:00:00+00:00,18.4861,-69.9312,29.807001,22.907,25.621584,35.183315,26.215311,29.667994,2.8999999,13.896187,4.1095085
Dominican Republic, Santo Domingo,2020-10-20 00:00:00+00:00,18.4861,-69.9312,29.107,23.157,26.03617,35.15556,26.96297,30.429176,0.9,12.904882,4.2775745
Dominican Republic, Santo Domingo,2020-10-21 00:00:00+00:00,18.4861,-69.9312,28.407,22.907,25.571585,34.22002,27.03029,30.21733,0.0,13.397612,3.6953928
Dominican Republic, Santo Domingo,2020-10-22 00:00:00+00:00,18.4861,-69.9312,28.157,24.307001,25.679918,34.36673,29.4337,31.299173,12.299999,11.525623,2.7336192
Dominican Republic, Santo Domingo,2020-10-23 00:00:00+00:00,18.4861,-69.9312,29.607,23.807001,26.26325,35.20858,28.516476,31.579521,0.5,15.273505,3.573213
Dominican Republic, Santo Domingo,2020-10-24 00:00:00+00:00,18.4861,-69.9312,28.757,24.357,26.450752,34.72493,29.732578,31.77275,4.1,16.075521,3.098784
Dominican Republic, Santo Domingo,2020-10-25 00:00:00+00:00,18.4861,-69.9312,29.257,24.157,26.588251,34.039753,29.151558,31.539515,7.7,15.815435,3.7402174
Dominican Republic, Santo Domingo,2020-10-26 00:00:00+00:00,18.4861,-69.9312,30.057001,24.257,26.490334,35.53775,28.80098,31.574648,3.1,12.397806,3.4639206
Dominican Republic, Santo Domingo,2020-10-27 00:00:00+00:00,18.4861,-69.9312,29.807001,24.307001,26.025751,33.99518,26.932182,29.143036,5.0,21.41319,3.439962
Dominican Republic, Santo Domingo,2020-10-28 00:00:00+00:00,18.4861,-69.9312,29.607,23.257,25.72992,33.798725,25.80294,29.431381,4.8999996,17.643673,3.40101
Dominican Republic, Santo Domingo,2020-10-29 00:00:00+00:00,18.4861,-69.9312,28.807001,23.807001,25.221582,35.131073,25.99828,28.588873,12.3,19.134262,3.2871184
Dominican Republic, Santo Domingo,2020-10-30 00:00:00+00:00,18.4861,-69.9312,28.607,23.207,25.371584,34.190414,27.409958,30.118477,10.400002,10.853866,2.9257953
Dominican Republic, Santo Domingo,2020-10-31 00:00:00+00:00,18.4861,-69.9312,28.657,24.107,25.75492,33.775402,27.73686,30.322016,7.4999995,14.417988,2.311803
Dominican Republic, Santo Domingo,2020-11-01 00:00:00+00:00,18.4861,-69.9312,28.857,23.457,25.890335,32.350975,26.44331,29.398827,0.2,15.517629,3.5754864
Dominican Republic, Santo Domingo,2020-11-02 00:00:00+00:00,18.4861,-69.9312,26.907,23.107,24.77992,31.225204,26.373684,28.842306,7.7999997,13.679999,2.043472
Dominican Republic, Santo Domingo,2020-11-03 00:00:00+00:00,18.4861,-69.9312,25.857,23.057001,24.632002,31.170238,27.16152,29.607073,35.599995,14.021525,1.1990455
Dominican Republic, Santo Domingo,2020-11-04 00:00:00+00:00,18.4861,-69.9312,27.557001,23.357,24.95492,31.373325,27.110252,29.056564,5.799999,14.408997,2.7078958
Dominican Republic, Santo Domingo,2020-11-05 00:00:00+00:00,18.4861,-69.9312,28.207,23.207,25.148666,32.686836,25.985786,28.571661,0.5,12.979984,2.9108882
Dominican Republic, Santo Domingo,2020-11-06 00:00:00+00:00,18.4861,-69.9312,27.807001,22.657,25.021584,32.59625,25.861958,28.956978,1.7,13.363711,3.300065
Dominican Republic, Santo Domingo,2020-11-07 00:00:00+00:00,18.4861,-69.9312,27.557001,23.107,24.78408,32.052624,27.944893,29.783983,13.699999,14.689588,2.4978404
Dominican Republic, Santo Domingo,2020-11-08 00:00:00+00:00,18.4861,-69.9312,27.157,23.707,24.944502,31.026936,28.43314,29.613752,14.400001,17.298738,1.7966684
Dominican Republic, Santo Domingo,2020-11-09 00:00:00+00:00,18.4861,-69.9312,26.607,24.207,25.032003,31.15377,29.008274,29.778265,19.199999,13.37825,1.771107
Dominican Republic, Santo Domingo,2020-11-10 00:00:00+00:00,18.4861,-69.9312,28.507,23.407,24.954918,33.85477,27.505283,29.619291,13.500001,14.512064,2.888464
Dominican Republic, Santo Domingo,2020-11-11 00:00:00+00:00,18.4861,-69.9312,26.407,23.157,24.36117,31.086418,26.324827,28.213396,15.700001,14.081477,1.6858069
Dominican Republic, Santo Domingo,2020-11-12 00:00:00+00:00,18.4861,-69.9312,26.107,23.557001,24.584085,30.28381,26.721739,28.216896,14.599998,19.011953,1.9874852
Dominican Republic, Santo Domingo,2020-11-13 00:00:00+00:00,18.4861,-69.9312,28.207,23.007,24.95075,33.628727,26.661898,29.09635,6.2,11.726277,3.003234
Dominican Republic, Santo Domingo,2020-11-14 00:00:00+00:00,18.4861,-69.9312,28.157,22.657,25.002836,32.343113,24.893389,28.173532,1.6,15.580141,3.2776105
Dominican Republic, Santo Domingo,2020-11-15 00:00:00+00:00,18.4861,-69.9312,28.257,22.307001,24.592415,31.502193,23.954502,27.180777,1.9000001,17.294992,3.3367283
Dominican Republic, Santo Domingo,2020-11-16 00:00:00+00:00,18.4861,-69.9312,28.457,22.057001,24.79658,31.685688,23.975935,27.46892,0.5,16.65754,3.5087194
Dominican Republic, Santo Domingo,2020-11-17 00:00:00+00:00,18.4861,-69.9312,28.257,22.457,24.904917,32.671864,25.14003,28.486595,1.6000001,12.371645,3.4296222
Dominican Republic, Santo Domingo,2020-11-18 00:00:00+00:00,18.4861,-69.9312,26.357,22.507,24.223663,31.21828,26.430384,28.657984,10.099999,10.805998,2.1941307
Dominican Republic, Santo Domingo,2020-11-19 00:00:00+00:00,18.4861,-69.9312,27.457,23.257,24.552832,32.259834,26.54196,28.421808,11.000001,17.771753,2.4046154
