country,city,latitude,longitude,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,wind_speed_10m_max,et0_fao_evapotranspiration,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,fecha,respiratoria,cardiovascular,otra,defunciones_totales,temperature_2m_mean_lag0,temperature_2m_mean_lag1,temperature_2m_mean_lag2,temperature_2m_mean_lag3,temperature_2m_mean_lag4,temperature_2m_mean_lag5,temperature_2m_mean_lag6,temperature_2m_mean_lag7,temperature_2m_mean_lag8,temperature_2m_mean_lag9,temperature_2m_mean_lag10,temperature_2m_mean_lag11,temperature_2m_mean_lag12,temperature_2m_mean_lag13,temperature_2m_mean_lag14,apparent_temperature_mean_lag0,apparent_temperature_mean_lag1,apparent_temperature_mean_lag2,apparent_temperature_mean_lag3,apparent_temperature_mean_lag4,apparent_temperature_mean_lag5,apparent_temperature_mean_lag6,apparent_temperature_mean_lag7,apparent_temperature_mean_lag8,apparent_temperature_mean_lag9,apparent_temperature_mean_lag10,apparent_temperature_mean_lag11,apparent_temperature_mean_lag12,apparent_temperature_mean_lag13,apparent_temperature_mean_lag14,precipitation_sum_lag0,precipitation_sum_lag1,precipitation_sum_lag2,precipitation_sum_lag3,precipitation_sum_lag4,precipitation_sum_lag5,precipitation_sum_lag6,precipitation_sum_lag7,precipitation_sum_lag8,precipitation_sum_lag9,precipitation_sum_lag10,precipitation_sum_lag11,precipitation_sum_lag12,precipitation_sum_lag13,precipitation_sum_lag14,wind_speed_10m_max_lag0,wind_speed_10m_max_lag1,wind_speed_10m_max_lag2,wind_speed_10m_max_lag3,wind_speed_10m_max_lag4,wind_speed_10m_max_lag5,wind_speed_10m_max_lag6,wind_speed_10m_max_lag7,wind_speed_10m_max_lag8,wind_speed_10m_max_lag9,wind_speed_10m_max_lag10,wind_speed_10m_max_lag11,wind_speed_10m_max_lag12,wind_speed_10m_max_lag13,wind_speed_10m_max_lag14,pm10_lag0,pm10_lag1,pm10_lag2,pm10_lag3,pm10_lag4,pm10_lag5,pm10_lag6,pm10_lag7,pm10_lag8,pm10_lag9,pm10_lag10,pm10_lag11,pm10_lag12,pm10_lag13,pm10_lag14,pm2_5_lag0,pm2_5_lag1,pm2_5_lag2,pm2_5_lag3,pm2_5_lag4,pm2_5_lag5,pm2_5_lag6,pm2_5_lag7,pm2_5_lag8,pm2_5_lag9,pm2_5_lag10,pm2_5_lag11,pm2_5_lag12,pm2_5_lag13,pm2_5_lag14,carbon_monoxide_lag0,carbon_monoxide_lag1,carbon_monoxide_lag2,carbon_monoxide_lag3,carbon_monoxide_lag4,carbon_monoxide_lag5,carbon_monoxide_lag6,carbon_monoxide_lag7,carbon_monoxide_lag8,carbon_monoxide_lag9,carbon_monoxide_lag10,carbon_monoxide_lag11,carbon_monoxide_lag12,carbon_monoxide_lag13,carbon_monoxide_lag14,nitrogen_dioxide_lag0,nitrogen_dioxide_lag1,nitrogen_dioxide_lag2,nitrogen_dioxide_lag3,nitrogen_dioxide_lag4,nitrogen_dioxide_lag5,nitrogen_dioxide_lag6,nitrogen_dioxide_lag7,nitrogen_dioxide_lag8,nitrogen_dioxide_lag9,nitrogen_dioxide_lag10,nitrogen_dioxide_lag11,nitrogen_dioxide_lag12,nitrogen_dioxide_lag13,nitrogen_dioxide_lag14,sulphur_dioxide_lag0,sulphur_dioxide_lag1,sulphur_dioxide_lag2,sulphur_dioxide_lag3,sulphur_dioxide_lag4,sulphur_dioxide_lag5,sulphur_dioxide_lag6,sulphur_dioxide_lag7,sulphur_dioxide_lag8,sulphur_dioxide_lag9,sulphur_dioxide_lag10,sulphur_dioxide_lag11,sulphur_dioxide_lag12,sulphur_dioxide_lag13,sulphur_dioxide_lag14,ozone_lag0,ozone_lag1,ozone_lag2,ozone_lag3,ozone_lag4,ozone_lag5,ozone_lag6,ozone_lag7,ozone_lag8,ozone_lag9,ozone_lag10,ozone_lag11,ozone_lag12,ozone_lag13,ozone_lag14
Mexico,Mexico City,19.4326,-99.1332,28.524,6.374,17.038582,25.30088,3.8792448,13.779286,0.0,24.48,5.685685,19.33333333333333,13.241666666666667,458.8333333333333,35.19166666666667,17.775000000000002,63.29166666666666,2024-02-10,29,66,133,228,17.038582,18.284416,17.790667,15.690666,14.851082,15.496917,13.659415,14.573998,13.682332,14.955247,15.46775,14.178166,13.196918,15.090667,14.98025,13.779286,15.912834,15.058782,12.92636,11.57003,11.653069,10.658513,11.60922,11.801887,12.483647,12.371905,10.922349,10.251405,12.933829,11.965655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,24.48,23.277834,21.647945,18.709612,19.245697,18.057508,17.309973,20.63023,24.184391,19.083395,16.93531,22.9724,21.915693,21.382906,18.440998,19.33333333333333,31.29583333333333,29.8125,30.525,21.945833333333336,17.787499999999998,16.224999999999998,10.8375,31.245833333333334,39.24166666666667,33.75416666666667,27.65833333333333,23.15,15.495833333333332,24.579166666666666,13.241666666666667,21.629166666666663,20.6625,21.26666666666667,15.225,12.070833333333333,11.245833333333332,7.395833333333333,21.375,26.27083333333333,22.566666666666663,18.529166666666665,15.925,10.745833333333332,17.099999999999998,458.8333333333333,744.0416666666666,779.4583333333334,757.7083333333334,494.2916666666667,401.2083333333333,516.125,320.9583333333333,763.0,546.3333333333334,465.4166666666667,333.25,332.6666666666667,313.7916666666667,805.375,35.19166666666667,51.79166666666666,53.87916666666666,51.11666666666667,42.84583333333333,38.020833333333336,38.18333333333333,23.445833333333336,44.1625,40.53333333333333,39.42916666666667,27.97083333333333,27.25,23.14583333333333,45.36666666666667,17.775000000000002,30.1125,27.141666666666666,33.9,29.45833333333333,25.191666666666663,21.35,14.6875,27.34166666666667,29.683333333333334,32.00416666666667,27.1625,23.15833333333333,19.991666666666667,31.52083333333333,63.29166666666666,75.54166666666667,76.875,72.625,58.458333333333336,60.91666666666666,51.833333333333336,54.958333333333336,45.79166666666666,56.125,49.833333333333336,48.875,58.75,65.16666666666667,54.958333333333336
Mexico,Mexico City,19.4326,-99.1332,26.774,6.574,16.517748,23.429127,3.1065912,12.960674,0.0,22.553934,5.6603894,15.783333333333331,10.9,452.9583333333333,35.05833333333333,17.641666666666666,52.583333333333336,2024-02-11,21,76,150,247,16.517748,17.038582,18.284416,17.790667,15.690666,14.851082,15.496917,13.659415,14.573998,13.682332,14.955247,15.46775,14.178166,13.196918,15.090667,12.960674,13.779286,15.912834,15.058782,12.92636,11.57003,11.653069,10.658513,11.60922,11.801887,12.483647,12.371905,10.922349,10.251405,12.933829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,22.553934,24.48,23.277834,21.647945,18.709612,19.245697,18.057508,17.309973,20.63023,24.184391,19.083395,16.93531,22.9724,21.915693,21.382906,15.783333333333331,19.33333333333333,31.29583333333333,29.8125,30.525,21.945833333333336,17.787499999999998,16.224999999999998,10.8375,31.245833333333334,39.24166666666667,33.75416666666667,27.65833333333333,23.15,15.495833333333332,10.9,13.241666666666667,21.629166666666663,20.6625,21.26666666666667,15.225,12.070833333333333,11.245833333333332,7.395833333333333,21.375,26.27083333333333,22.566666666666663,18.529166666666665,15.925,10.745833333333332,452.9583333333333,458.8333333333333,744.0416666666666,779.4583333333334,757.7083333333334,494.2916666666667,401.2083333333333,516.125,320.9583333333333,763.0,546.3333333333334,465.4166666666667,333.25,332.6666666666667,313.7916666666667,35.05833333333333,35.19166666666667,51.79166666666666,53.87916666666666,51.11666666666667,42.84583333333333,38.020833333333336,38.18333333333333,23.445833333333336,44.1625,40.53333333333333,39.42916666666667,27.97083333333333,27.25,23.14583333333333,17.641666666666666,17.775000000000002,30.1125,27.141666666666666,33.9,29.45833333333333,25.191666666666663,21.35,14.6875,27.34166666666667,29.683333333333334,32.00416666666667,27.1625,23.15833333333333,19.991666666666667,52.583333333333336,63.29166666666666,75.54166666666667,76.875,72.625,58.458333333333336,60.91666666666666,51.833333333333336,54.958333333333336,45.79166666666666,56.125,49.833333333333336,48.875,58.75,65.16666666666667
Mexico,Mexico City,19.4326,-99.1332,26.624,8.174,16.728167,24.290009,4.5465174,13.104169,0.0,23.950148,5.1434274,18.2125,12.2375,476.6666666666667,34.44166666666667,18.6875,50.0,2024-02-12,21,61,117,199,16.728167,16.517748,17.038582,18.284416,17.790667,15.690666,14.851082,15.496917,13.659415,14.573998,13.682332,14.955247,15.46775,14.178166,13.196918,13.104169,12.960674,13.779286,15.912834,15.058782,12.92636,11.57003,11.653069,10.658513,11.60922,11.801887,12.483647,12.371905,10.922349,10.251405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,23.950148,22.553934,24.48,23.277834,21.647945,18.709612,19.245697,18.057508,17.309973,20.63023,24.184391,19.083395,16.93531,22.9724,21.915693,18.2125,15.783333333333331,19.33333333333333,31.29583333333333,29.8125,30.525,21.945833333333336,17.787499999999998,16.224999999999998,10.8375,31.245833333333334,39.24166666666667,33.75416666666667,27.65833333333333,23.15,12.2375,10.9,13.241666666666667,21.629166666666663,20.6625,21.26666666666667,15.225,12.070833333333333,11.245833333333332,7.395833333333333,21.375,26.27083333333333,22.566666666666663,18.529166666666665,15.925,476.6666666666667,452.9583333333333,458.8333333333333,744.0416666666666,779.4583333333334,757.7083333333334,494.2916666666667,401.2083333333333,516.125,320.9583333333333,763.0,546.3333333333334,465.4166666666667,333.25,332.6666666666667,34.44166666666667,35.05833333333333,35.19166666666667,51.79166666666666,53.87916666666666,51.11666666666667,42.84583333333333,38.020833333333336,38.18333333333333,23.445833333333336,44.1625,40.53333333333333,39.42916666666667,27.97083333333333,27.25,18.6875,17.641666666666666,17.775000000000002,30.1125,27.141666666666666,33.9,29.45833333333333,25.191666666666663,21.35,14.6875,27.34166666666667,29.683333333333334,32.00416666666667,27.1625,23.15833333333333,50.0,52.583333333333336,63.29166666666666,75.54166666666667,76.875,72.625,58.458333333333336,60.91666666666666,51.833333333333336,54.958333333333336,45.79166666666666,56.125,49.833333333333336,48.875,58.75
Mexico,Mexico City,19.4326,-99.1332,24.524,8.174,16.388582,22.272308,6.031803,13.91685,0.0,20.61766,4.058516,32.21666666666667,21.525,548.4583333333334,33.016666666666666,29.2,63.25,2024-02-13,40,67,138,245,16.388582,16.728167,16.517748,17.038582,18.284416,17.790667,15.690666,14.851082,15.496917,13.659415,14.573998,13.682332,14.955247,15.46775,14.178166,13.91685,13.104169,12.960674,13.779286,15.912834,15.058782,12.92636,11.57003,11.653069,10.658513,11.60922,11.801887,12.483647,12.371905,10.922349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,20.61766,23.950148,22.553934,24.48,23.277834,21.647945,18.709612,19.245697,18.057508,17.309973,20.63023,24.184391,19.083395,16.93531,22.9724,32.21666666666667,18.2125,15.783333333333331,19.33333333333333,31.29583333333333,29.8125,30.525,21.945833333333336,17.787499999999998,16.224999999999998,10.8375,31.245833333333334,39.24166666666667,33.75416666666667,27.65833333333333,21.525,12.2375,10.9,13.241666666666667,21.629166666666663,20.6625,21.26666666666667,15.225,12.070833333333333,11.245833333333332,7.395833333333333,21.375,26.27083333333333,22.566666666666663,18.529166666666665,548.4583333333334,476.6666666666667,452.9583333333333,458.8333333333333,744.0416666666666,779.4583333333334,757.7083333333334,494.2916666666667,401.2083333333333,516.125,320.9583333333333,763.0,546.3333333333334,465.4166666666667,333.25,33.016666666666666,34.44166666666667,35.05833333333333,35.19166666666667,51.79166666666666,53.87916666666666,51.11666666666667,42.84583333333333,38.020833333333336,38.18333333333333,23.445833333333336,44.1625,40.53333333333333,39.42916666666667,27.97083333333333,29.2,18.6875,17.641666666666666,17.775000000000002,30.1125,27.141666666666666,33.9,29.45833333333333,25.191666666666663,21.35,14.6875,27.34166666666667,29.683333333333334,32.00416666666667,27.1625,63.25,50.0,52.583333333333336,63.29166666666666,75.54166666666667,76.875,72.625,58.458333333333336,60.91666666666666,51.833333333333336,54.958333333333336,45.79166666666666,56.125,49.833333333333336,48.875
Mexico,Mexico City,19.4326,-99.1332,22.824001,8.274,16.136501,20.91009,6.6334352,14.127495,0.0,14.77755,3.768706,32.041666666666664,21.475,554.2916666666666,36.1125,27.72083333333333,64.75,2024-02-14,25,65,131,221,16.136501,16.388582,16.728167,16.517748,17.038582,18.284416,17.790667,15.690666,14.851082,15.496917,13.659415,14.573998,13.682332,14.955247,15.46775,14.127495,13.91685,13.104169,12.960674,13.779286,15.912834,15.058782,12.92636,11.57003,11.653069,10.658513,11.60922,11.801887,12.483647,12.371905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,14.77755,20.61766,23.950148,22.553934,24.48,23.277834,21.647945,18.709612,19.245697,18.057508,17.309973,20.63023,24.184391,19.083395,16.93531,32.041666666666664,32.21666666666667,18.2125,15.783333333333331,19.33333333333333,31.29583333333333,29.8125,30.525,21.945833333333336,17.787499999999998,16.224999999999998,10.8375,31.245833333333334,39.24166666666667,33.75416666666667,21.475,21.525,12.2375,10.9,13.241666666666667,21.629166666666663,20.6625,21.26666666666667,15.225,12.070833333333333,11.245833333333332,7.395833333333333,21.375,26.27083333333333,22.566666666666663,554.2916666666666,548.4583333333334,476.6666666666667,452.9583333333333,458.8333333333333,744.0416666666666,779.4583333333334,757.7083333333334,494.2916666666667,401.2083333333333,516.125,320.9583333333333,763.0,546.3333333333334,465.4166666666667,36.1125,33.016666666666666,34.44166666666667,35.05833333333333,35.19166666666667,51.79166666666666,53.87916666666666,51.11666666666667,42.84583333333333,38.020833333333336,38.18333333333333,23.445833333333336,44.1625,40.53333333333333,39.42916666666667,27.72083333333333,29.2,18.6875,17.641666666666666,17.775000000000002,30.1125,27.141666666666666,33.9,29.45833333333333,25.191666666666663,21.35,14.6875,27.34166666666667,29.683333333333334,32.00416666666667,64.75,63.25,50.0,52.583333333333336,63.29166666666666,75.54166666666667,76.875,72.625,58.458333333333336,60.91666666666666,51.833333333333336,54.958333333333336,45.79166666666666,56.125,49.833333333333336
Mexico,Mexico City,19.4326,-99.1332,25.774,10.424,17.438583,24.349463,9.39668,15.432416,0.0,21.9718,4.481184,35.05416666666667,22.47083333333333,292.4583333333333,20.320833333333333,19.25,75.83333333333333,2024-02-15,35,76,151,262,17.438583,16.136501,16.388582,16.728167,16.517748,17.038582,18.284416,17.790667,15.690666,14.851082,15.496917,13.659415,14.573998,13.682332,14.955247,15.432416,14.127495,13.91685,13.104169,12.960674,13.779286,15.912834,15.058782,12.92636,11.57003,11.653069,10.658513,11.60922,11.801887,12.483647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9718,14.77755,20.61766,23.950148,22.553934,24.48,23.277834,21.647945,18.709612,19.245697,18.057508,17.309973,20.63023,24.184391,19.083395,35.05416666666667,32.041666666666664,32.21666666666667,18.2125,15.783333333333331,19.33333333333333,31.29583333333333,29.8125,30.525,21.945833333333336,17.787499999999998,16.224999999999998,10.8375,31.245833333333334,39.24166666666667,22.47083333333333,21.475,21.525,12.2375,10.9,13.241666666666667,21.629166666666663,20.6625,21.26666666666667,15.225,12.070833333333333,11.245833333333332,7.395833333333333,21.375,26.27083333333333,292.4583333333333,554.2916666666666,548.4583333333334,476.6666666666667,452.9583333333333,458.8333333333333,744.0416666666666,779.4583333333334,757.7083333333334,494.2916666666667,401.2083333333333,516.125,320.9583333333333,763.0,546.3333333333334,20.320833333333333,36.1125,33.016666666666666,34.44166666666667,35.05833333333333,35.19166666666667,51.79166666666666,53.87916666666666,51.11666666666667,42.84583333333333,38.020833333333336,38.18333333333333,23.445833333333336,44.1625,40.53333333333333,19.25,27.72083333333333,29.2,18.6875,17.641666666666666,17.775000000000002,30.1125,27.141666666666666,33.9,29.45833333333333,25.191666666666663,21.35,14.6875,27.34166666666667,29.683333333333334,75.83333333333333,64.75,63.25,50.0,52.583333333333336,63.29166666666666,75.54166666666667,76.875,72.625,58.458333333333336,60.91666666666666,51.833333333333336,54.958333333333336,45.79166666666666,56.125
Mexico,Mexico City,19.4326,-99.1332,24.674002,7.174,15.951084,21.137323,5.6188507,13.281064,0.0,28.44,4.6087685,26.52083333333333,18.03333333333333,569.4166666666666,34.93333333333333,21.008333333333333,53.125,2024-02-16,34,68,141,243,15.951084,17.438583,16.136501,16.388582,16.728167,16.517748,17.038582,18.284416,17.790667,15.690666,14.851082,15.496917,13.659415,14.573998,13.682332,13.281064,15.432416,14.127495,13.91685,13.104169,12.960674,13.779286,15.912834,15.058782,12.92636,11.57003,11.653069,10.658513,11.60922,11.801887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.44,21.9718,14.77755,20.61766,23.950148,22.553934,24.48,23.277834,21.647945,18.709612,19.245697,18.057508,17.309973,20.63023,24.184391,26.52083333333333,35.05416666666667,32.041666666666664,32.21666666666667,18.2125,15.783333333333331,19.33333333333333,31.29583333333333,29.8125,30.525,21.945833333333336,17.787499999999998,16.224999999999998,10.8375,31.245833333333334,18.03333333333333,22.47083333333333,21.475,21.525,12.2375,10.9,13.241666666666667,21.629166666666663,20.6625,21.26666666666667,15.225,12.070833333333333,11.245833333333332,7.395833333333333,21.375,569.4166666666666,292.4583333333333,554.2916666666666,548.4583333333334,476.6666666666667,452.9583333333333,458.8333333333333,744.0416666666666,779.4583333333334,757.7083333333334,494.2916666666667,401.2083333333333,516.125,320.9583333333333,763.0,34.93333333333333,20.320833333333333,36.1125,33.016666666666666,34.44166666666667,35.05833333333333,35.19166666666667,51.79166666666666,53.87916666666666,51.11666666666667,42.84583333333333,38.020833333333336,38.18333333333333,23.445833333333336,44.1625,21.008333333333333,19.25,27.72083333333333,29.2,18.6875,17.641666666666666,17.775000000000002,30.1125,27.141666666666666,33.9,29.45833333333333,25.191666666666663,21.35,14.6875,27.34166666666667,53.125,75.83333333333333,64.75,63.25,50.0,52.583333333333336,63.29166666666666,75.54166666666667,76.875,72.625,58.458333333333336,60.91666666666666,51.833333333333336,54.958333333333336,45.79166666666666
Mexico,Mexico City,19.4326,-99.1332,19.724,9.374,14.1656685,14.936544,7.3028946,11.708176,10.9,24.187069,2.4708276,18.929166666666667,12.9125,251.4583333333333,18.33333333333333,12.729166666666666,59.79166666666666,2024-02-17,27,68,154,249,14.1656685,15.951084,17.438583,16.136501,16.388582,16.728167,16.517748,17.038582,18.284416,17.790667,15.690666,14.851082,15.496917,13.659415,14.573998,11.708176,13.281064,15.432416,14.127495,13.91685,13.104169,12.960674,13.779286,15.912834,15.058782,12.92636,11.57003,11.653069,10.658513,11.60922,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.187069,28.44,21.9718,14.77755,20.61766,23.950148,22.553934,24.48,23.277834,21.647945,18.709612,19.245697,18.057508,17.309973,20.63023,18.929166666666667,26.52083333333333,35.05416666666667,32.041666666666664,32.21666666666667,18.2125,15.783333333333331,19.33333333333333,31.29583333333333,29.8125,30.525,21.945833333333336,17.787499999999998,16.224999999999998,10.8375,12.9125,18.03333333333333,22.47083333333333,21.475,21.525,12.2375,10.9,13.241666666666667,21.629166666666663,20.6625,21.26666666666667,15.225,12.070833333333333,11.245833333333332,7.395833333333333,251.4583333333333,569.4166666666666,292.4583333333333,554.2916666666666,548.4583333333334,476.6666666666667,452.9583333333333,458.8333333333333,744.0416666666666,779.4583333333334,757.7083333333334,494.2916666666667,401.2083333333333,516.125,320.9583333333333,18.33333333333333,34.93333333333333,20.320833333333333,36.1125,33.016666666666666,34.44166666666667,35.05833333333333,35.19166666666667,51.79166666666666,53.87916666666666,51.11666666666667,42.84583333333333,38.020833333333336,38.18333333333333,23.445833333333336,12.729166666666666,21.008333333333333,19.25,27.72083333333333,29.2,18.6875,17.641666666666666,17.775000000000002,30.1125,27.141666666666666,33.9,29.45833333333333,25.191666666666663,21.35,14.6875,59.79166666666666,53.125,75.83333333333333,64.75,63.25,50.0,52.583333333333336,63.29166666666666,75.54166666666667,76.875,72.625,58.458333333333336,60.91666666666666,51.833333333333336,54.958333333333336
Mexico,Mexico City,19.4326,-99.1332,19.974,6.074,10.932334,18.054218,4.0262327,9.146509,0.0,17.727943,3.964662,26.4625,18.258333333333333,525.5833333333334,32.420833333333334,25.4875,59.54166666666666,2024-02-18,31,69,136,236,10.932334,14.1656685,15.951084,17.438583,16.136501,16.388582,16.728167,16.517748,17.038582,18.284416,17.790667,15.690666,14.851082,15.496917,13.659415,9.146509,11.708176,13.281064,15.432416,14.127495,13.91685,13.104169,12.960674,13.779286,15.912834,15.058782,12.92636,11.57003,11.653069,10.658513,0.0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.727943,24.187069,28.44,21.9718,14.77755,20.61766,23.950148,22.553934,24.48,23.277834,21.647945,18.709612,19.245697,18.057508,17.309973,26.4625,18.929166666666667,26.52083333333333,35.05416666666667,32.041666666666664,32.21666666666667,18.2125,15.783333333333331,19.33333333333333,31.29583333333333,29.8125,30.525,21.945833333333336,17.787499999999998,16.224999999999998,18.258333333333333,12.9125,18.03333333333333,22.47083333333333,21.475,21.525,12.2375,10.9,13.241666666666667,21.629166666666663,20.6625,21.26666666666667,15.225,12.070833333333333,11.245833333333332,525.5833333333334,251.4583333333333,569.4166666666666,292.4583333333333,554.2916666666666,548.4583333333334,476.6666666666667,452.9583333333333,458.8333333333333,744.0416666666666,779.4583333333334,757.7083333333334,494.2916666666667,401.2083333333333,516.125,32.420833333333334,18.33333333333333,34.93333333333333,20.320833333333333,36.1125,33.016666666666666,34.44166666666667,35.05833333333333,35.19166666666667,51.79166666666666,53.87916666666666,51.11666666666667,42.84583333333333,38.020833333333336,38.18333333333333,25.4875,12.729166666666666,21.008333333333333,19.25,27.72083333333333,29.2,18.6875,17.641666666666666,17.775000000000002,30.1125,27.141666666666666,33.9,29.45833333333333,25.191666666666663,21.35,59.54166666666666,59.79166666666666,53.125,75.83333333333333,64.75,63.25,50.0,52.583333333333336,63.29166666666666,75.54166666666667,76.875,72.625,58.458333333333336,60.91666666666666,51.833333333333336
Mexico,Mexico City,19.4326,-99.1332,23.624,5.574,13.353166,22.645016,3.0094604,11.345006,0.0,11.720751,4.6495504,29.1375,20.1625,641.0,50.89166666666667,28.691666666666663,68.41666666666667,2024-02-19,20,74,143,237,13.353166,10.932334,14.1656685,15.951084,17.438583,16.136501,16.388582,16.728167,16.517748,17.038582,18.284416,17.790667,15.690666,14.851082,15.496917,11.345006,9.146509,11.708176,13.281064,15.432416,14.127495,13.91685,13.104169,12.960674,13.779286,15.912834,15.058782,12.92636,11.57003,11.653069,0.0,0.0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.720751,17.727943,24.187069,28.44,21.9718,14.77755,20.61766,23.950148,22.553934,24.48,23.277834,21.647945,18.709612,19.245697,18.057508,29.1375,26.4625,18.929166666666667,26.52083333333333,35.05416666666667,32.041666666666664,32.21666666666667,18.2125,15.783333333333331,19.33333333333333,31.29583333333333,29.8125,30.525,21.945833333333336,17.787499999999998,20.1625,18.258333333333333,12.9125,18.03333333333333,22.47083333333333,21.475,21.525,12.2375,10.9,13.241666666666667,21.629166666666663,20.6625,21.26666666666667,15.225,12.070833333333333,641.0,525.5833333333334,251.4583333333333,569.4166666666666,292.4583333333333,554.2916666666666,548.4583333333334,476.6666666666667,452.9583333333333,458.8333333333333,744.0416666666666,779.4583333333334,757.7083333333334,494.2916666666667,401.2083333333333,50.89166666666667,32.420833333333334,18.33333333333333,34.93333333333333,20.320833333333333,36.1125,33.016666666666666,34.44166666666667,35.05833333333333,35.19166666666667,51.79166666666666,53.87916666666666,51.11666666666667,42.84583333333333,38.020833333333336,28.691666666666663,25.4875,12.729166666666666,21.008333333333333,19.25,27.72083333333333,29.2,18.6875,17.641666666666666,17.775000000000002,30.1125,27.141666666666666,33.9,29.45833333333333,25.191666666666663,68.41666666666667,59.54166666666666,59.79166666666666,53.125,75.83333333333333,64.75,63.25,50.0,52.583333333333336,63.29166666666666,75.54166666666667,76.875,72.625,58.458333333333336,60.91666666666666
Mexico,Mexico City,19.4326,-99.1332,24.624,4.974,14.471916,22.05636,2.1455498,11.934815,0.0,12.682018,5.111102,33.5875,23.2125,620.9583333333334,53.27916666666667,30.34166666666667,84.75,2024-02-20,23,72,166,261,14.471916,13.353166,10.932334,14.1656685,15.951084,17.438583,16.136501,16.388582,16.728167,16.517748,17.038582,18.284416,17.790667,15.690666,14.851082,11.934815,11.345006,9.146509,11.708176,13.281064,15.432416,14.127495,13.91685,13.104169,12.960674,13.779286,15.912834,15.058782,12.92636,11.57003,0.0,0.0,0.0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.682018,11.720751,17.727943,24.187069,28.44,21.9718,14.77755,20.61766,23.950148,22.553934,24.48,23.277834,21.647945,18.709612,19.245697,33.5875,29.1375,26.4625,18.929166666666667,26.52083333333333,35.05416666666667,32.041666666666664,32.21666666666667,18.2125,15.783333333333331,19.33333333333333,31.29583333333333,29.8125,30.525,21.945833333333336,23.2125,20.1625,18.258333333333333,12.9125,18.03333333333333,22.47083333333333,21.475,21.525,12.2375,10.9,13.241666666666667,21.629166666666663,20.6625,21.26666666666667,15.225,620.9583333333334,641.0,525.5833333333334,251.4583333333333,569.4166666666666,292.4583333333333,554.2916666666666,548.4583333333334,476.6666666666667,452.9583333333333,458.8333333333333,744.0416666666666,779.4583333333334,757.7083333333334,494.2916666666667,53.27916666666667,50.89166666666667,32.420833333333334,18.33333333333333,34.93333333333333,20.320833333333333,36.1125,33.016666666666666,34.44166666666667,35.05833333333333,35.19166666666667,51.79166666666666,53.87916666666666,51.11666666666667,42.84583333333333,30.34166666666667,28.691666666666663,25.4875,12.729166666666666,21.008333333333333,19.25,27.72083333333333,29.2,18.6875,17.641666666666666,17.775000000000002,30.1125,27.141666666666666,33.9,29.45833333333333,84.75,68.41666666666667,59.54166666666666,59.79166666666666,53.125,75.83333333333333,64.75,63.25,50.0,52.583333333333336,63.29166666666666,75.54166666666667,76.875,72.625,58.458333333333336
